Country,Job Title,Age,Quantity,Percentage
Poland,Data Processing Consultant,59,53.0,0.9294984216064539
Poland,,26,,
Poland,,57,,
Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),51,73.0,1.28025254296738
Poland,Data Processing Clerk,44,7.0,0.12276394247632409
Poland,Data Communications Analyst,51,69.0,1.2101017186951946
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),44,85.0,1.4907050157839354
Poland,,39,,
Poland,,33,,
Poland,Database Security Administrator,43,71.0,1.2451771308312873
Poland,Database Specialist,39,61.0,1.0698000701508243
Poland,,49,,
Poland,Data Warehousing Engineer,33,59.0,1.0347246580147316
Poland,Data Collection Technician,54,19.0,0.3332164152928797
Poland,,56,,
Poland,,21,,
Poland,,22,,
Poland,Medical Data Analyst,35,13.0,0.2279901788846019
Poland,,61,,
Poland,Database Software Technician,29,76.0,1.3328656611715188
Poland,Data Capture Clerk,28,8.0,0.14030164854437038
Poland,SQL Database Administrator,44,65.0,1.1399508944230095
Poland,,46,,
Poland,Data Warehouse Specialist,40,81.0,1.4205541915117503
Poland,Clinical Data Abstractor,44,11.0,0.1929147667485093
Poland,Data Storage Specialist,52,83.0,1.4556296036478429
Poland,,26,,
Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),32,87.0,1.525780427920028
Poland,Database Administration Associate,48,73.0,1.28025254296738
Poland,Automatic Data Processing Planner,63,78.0,1.3679410733076114
Poland,Oracle Database Administrator (Oracle DBA),29,78.0,1.3679410733076114
Poland,Database Security Expert,46,62.0,1.0873377762188705
Poland,Oracle Database Administrator (Oracle DBA),60,78.0,1.3679410733076114
Poland,Data Processing Auditor,39,67.0,1.175026306559102
Poland,Data Administrator,28,86.0,1.5082427218519818
Poland,,61,,
Poland,Database Modeler,58,64.0,1.122413188354963
Poland,Database Software Technician,48,76.0,1.3328656611715188
Poland,Database Coordinator,59,81.0,1.4205541915117503
Poland,Data Warehouse Analyst,44,69.0,1.2101017186951946
Poland,,50,,
Poland,Data Processing Systems Project Planner,31,65.0,1.1399508944230095
Poland,Data Miner,23,72.0,1.2627148368993335
Poland,Data Storage Specialist,30,83.0,1.4556296036478429
Poland,,28,,
Poland,Director of Data Operations,46,78.0,1.3679410733076114
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),29,85.0,1.4907050157839354
Poland,,25,,
Poland,,27,,
Poland,Data Management Information Technology Specialist,35,61.0,1.0698000701508243
Poland,Database Design Analyst,50,58.0,1.0171869519466854
Poland,,27,,
Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,88.0,1.5433181339880744
Poland,Clinical Data Coordinator,54,10.0,0.175377060680463
Poland,Database Management System Specialist (DBMS Specialist),37,76.0,1.3328656611715188
Poland,,39,,
Poland,Database Manager,45,78.0,1.3679410733076114
Poland,,46,,
Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),54,73.0,1.28025254296738
Poland,Database Design Analyst,34,58.0,1.0171869519466854
Poland,Database Security Administrator,58,71.0,1.2451771308312873
Poland,Clinical Data Management Manager (CDM Manager),55,17.0,0.2981410031567871
Poland,,37,,
Poland,Database Tester,45,77.0,1.350403367239565
Poland,,39,,
Poland,Databases Software Consultant,49,44.0,0.7716590669940372
Poland,Database Development and Administration Project Manager,33,75.0,1.3153279551034724
Poland,,56,,
Poland,Data Processing Manager,44,73.0,1.28025254296738
Poland,Database Coordinator,44,81.0,1.4205541915117503
Poland,,22,,
Poland,Geographic Information Systems Data Manager (GIS Data Manager),51,64.0,1.122413188354963
Poland,,23,,
Poland,Data Management Information Technology Specialist,59,61.0,1.0698000701508243
Poland,Data Coordinator,48,88.0,1.5433181339880744
Poland,,32,,
Poland,Database Engineer,55,77.0,1.350403367239565
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46,85.0,1.4907050157839354
Poland,Data Entry Operator,55,9.0,0.1578393546124167
Poland,,20,,
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),54,85.0,1.4907050157839354
Poland,Datastage Developer,42,10.0,0.175377060680463
Poland,,34,,
Poland,,38,,
Poland,,29,,
Poland,Data Warehousing Specialist,24,59.0,1.0347246580147316
Poland,Computer or Data Processing Systems Consultant,31,88.0,1.5433181339880744
Poland,SQL Database Administrator,46,65.0,1.1399508944230095
Poland,Electronic Data Interchange System Developer (EDI System Developer),59,60.0,1.052262364082778
Poland,,43,,
Poland,Data Communications Analyst,47,69.0,1.2101017186951946
Poland,,39,,
Poland,Data Sciences Director,38,16.0,0.28060329708874077
Poland,,23,,
Poland,,58,,
Poland,Data Warehouse Analyst,48,69.0,1.2101017186951946
Poland,,30,,
Poland,Data Miner,46,72.0,1.2627148368993335
Poland,,56,,
Poland,,36,,
Poland,,36,,
Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),42,69.0,1.2101017186951946
Poland,Data Entry Technician,25,10.0,0.175377060680463
Poland,Data Warehouse Analyst,29,69.0,1.2101017186951946
Poland,,61,,
Poland,Database Designer,46,64.0,1.122413188354963
Poland,Data Modeling Specialist,34,81.0,1.4205541915117503
Poland,Database Manager,43,78.0,1.3679410733076114
Poland,Database Administration Associate,32,73.0,1.28025254296738
Poland,Data Compiler,58,16.0,0.28060329708874077
Poland,,59,,
Poland,Data Miner,44,72.0,1.2627148368993335
Poland,,18,,
Poland,Flight Data Technician,44,14.0,0.24552788495264818
Poland,,31,,
Poland,,57,,
Poland,,29,,
Poland,Data Warehouse Analyst,54,69.0,1.2101017186951946
Poland,,48,,
Poland,,19,,
Poland,Data Processing Systems Analyst,29,76.0,1.3328656611715188
Poland,,34,,
Poland,Database Design Analyst,39,58.0,1.0171869519466854
Poland,,65,,
Poland,Data Warehouse Specialist,64,81.0,1.4205541915117503
Poland,Data Warehouse Developer,36,62.0,1.0873377762188705
Poland,Internet Database Specialist,49,72.0,1.2627148368993335
Poland,Database Coordinator,50,81.0,1.4205541915117503
Poland,Data Communications Analyst,47,69.0,1.2101017186951946
Poland,Data Warehouse Architect,39,77.0,1.350403367239565
Poland,Data Architect,27,88.0,1.5433181339880744
Poland,Data Security Analyst,46,77.0,1.350403367239565
Poland,Data Management Associate,39,72.0,1.2627148368993335
Poland,Data Storage Specialist,26,83.0,1.4556296036478429
Poland,Data Management Information Technology Specialist,34,61.0,1.0698000701508243
Poland,Data Processing Auditor,26,67.0,1.175026306559102
Poland,,26,,
Poland,,35,,
Poland,Database Technician,49,4.0,0.07015082427218519
Poland,,64,,
Poland,,67,,
Poland,Data Communications Software Consultant,47,73.0,1.28025254296738
Poland,,69,,
Poland,,61,,
Poland,,30,,
Poland,Director of Data Operations,26,78.0,1.3679410733076114
Poland,Database Engineer,32,77.0,1.350403367239565
Poland,,51,,
Poland,Database Designer,53,64.0,1.122413188354963
Poland,,48,,
Poland,,56,,
Poland,Data Warehouse Specialist,46,81.0,1.4205541915117503
Poland,,46,,
Poland,Automatic Data Processing Planner,42,78.0,1.3679410733076114
Poland,Data Warehousing Specialist,33,59.0,1.0347246580147316
Poland,Database Coordinator,52,81.0,1.4205541915117503
Poland,Electronic Data Processing Auditor (EDP Auditor),38,65.0,1.1399508944230095
Poland,Oracle Database Administrator (Oracle DBA),30,78.0,1.3679410733076114
Poland,,68,,
Poland,,64,,
Poland,Data Processing Systems Analyst,29,76.0,1.3328656611715188
Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),46,87.0,1.525780427920028
Poland,Data Warehouse Developer,49,62.0,1.0873377762188705
Poland,Data Architect,32,88.0,1.5433181339880744
Poland,Data Warehouse Specialist,51,81.0,1.4205541915117503
Poland,Data Management Information Technology Specialist,52,61.0,1.0698000701508243
Poland,,22,,
Poland,,34,,
Poland,,36,,
Poland,Data Modeling Specialist,47,81.0,1.4205541915117503
Poland,,32,,
Poland,Databases Computer Consultant,28,52.0,0.9119607155384076
Poland,,24,,
Poland,,54,,
Poland,,31,,
Poland,,64,,
Poland,Data Security Administrator,27,67.0,1.175026306559102
Poland,,29,,
Poland,Data Coordinator,51,88.0,1.5433181339880744
Poland,Data Management Associate,45,72.0,1.2627148368993335
Poland,Clinical Data Management Manager (CDM Manager),42,17.0,0.2981410031567871
Poland,Data Architect,35,88.0,1.5433181339880744
Poland,Data Security Administrator,49,67.0,1.175026306559102
Poland,,50,,
Poland,Database Design Analyst,49,58.0,1.0171869519466854
Poland,Database Design Analyst,62,58.0,1.0171869519466854
Poland,Data Processing Auditor,46,67.0,1.175026306559102
Poland,SQL Database Administrator,56,65.0,1.1399508944230095
Poland,Database Manager,43,78.0,1.3679410733076114
Poland,Database Architect,23,72.0,1.2627148368993335
Poland,Database Administrator (DBA),30,10.0,0.175377060680463
Poland,,69,,
Poland,,50,,
Poland,Data Storage Specialist,43,83.0,1.4556296036478429
Poland,Automatic Data Processing Planner,36,78.0,1.3679410733076114
Poland,,22,,
Poland,,55,,
Poland,Databases Software Consultant,49,44.0,0.7716590669940372
Portugal,Database Specialist,27,61.0,1.0698000701508243
Portugal,,45,,
Portugal,Database Software Technician,40,76.0,1.3328656611715188
Portugal,Data Processing Consultant,50,53.0,0.9294984216064539
Portugal,Data Processor,49,16.0,0.28060329708874077
Portugal,SQL Database Administrator,57,65.0,1.1399508944230095
Portugal,LiDAR Data Analyst,52,11.0,0.1929147667485093
Portugal,,26,,
Portugal,,66,,
Portugal,Database Administration Associate,59,73.0,1.28025254296738
Portugal,Database Manager,49,78.0,1.3679410733076114
Portugal,,43,,
Portugal,,57,,
Portugal,Databases Software Consultant,33,44.0,0.7716590669940372
Portugal,Data Storage Specialist,22,83.0,1.4556296036478429
Portugal,,63,,
Portugal,Database Management System Specialist (DBMS Specialist),25,76.0,1.3328656611715188
Portugal,,24,,
Portugal,Micro Computer Data Processor,36,15.0,0.2630655910206945
Portugal,Automatic Data Processing Planner (ADP Planner),58,77.0,1.350403367239565
Portugal,Database Administration Associate,24,73.0,1.28025254296738
Portugal,Data Modeling Specialist,46,81.0,1.4205541915117503
Portugal,,34,,
Portugal,Computer or Data Processing Systems Consultant,50,88.0,1.5433181339880744
Portugal,Data Scientist,48,67.0,1.175026306559102
Portugal,Data Management Associate,50,72.0,1.2627148368993335
Portugal,Database Software Technician,49,76.0,1.3328656611715188
Portugal,,51,,
Portugal,Data Manager,49,14.0,0.24552788495264818
Portugal,,54,,
Portugal,Data Warehousing Engineer,53,59.0,1.0347246580147316
Portugal,Data Coordinator,54,88.0,1.5433181339880744
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),55,69.0,1.2101017186951946
Portugal,Database Architect,33,72.0,1.2627148368993335
Portugal,Clinical Data Manager,53,13.0,0.2279901788846019
Portugal,Data Management Associate,45,72.0,1.2627148368993335
Portugal,Data Administrator,56,86.0,1.5082427218519818
Portugal,Electronic Data Interchange System Developer (EDI System Developer),45,60.0,1.052262364082778
Portugal,Database Marketing Analyst,45,61.0,1.0698000701508243
Portugal,Data Scientist,43,67.0,1.175026306559102
Portugal,,23,,
Portugal,Data Coordinator,41,88.0,1.5433181339880744
Portugal,Database Manager,22,78.0,1.3679410733076114
Portugal,Data Management Manager,47,7.0,0.12276394247632409
Portugal,Database Administration Manager,51,65.0,1.1399508944230095
Portugal,Database Coordinator,19,81.0,1.4205541915117503
Portugal,,22,,
Portugal,Database Engineer,45,77.0,1.350403367239565
Portugal,,28,,
Portugal,,39,,
Portugal,Data Management Associate,24,72.0,1.2627148368993335
Portugal,Electronic Data Interchange System Developer (EDI System Developer),38,60.0,1.052262364082778
Portugal,Data Communications Analyst,33,69.0,1.2101017186951946
Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",38,61.0,1.0698000701508243
Portugal,,47,,
Portugal,Data Security Analyst,39,77.0,1.350403367239565
Portugal,,43,,
Portugal,,25,,
Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),46,88.0,1.5433181339880744
Portugal,Data Processing Systems Project Planner,31,65.0,1.1399508944230095
Portugal,,49,,
Portugal,,37,,
Portugal,Data Base Design Analyst,50,58.0,1.0171869519466854
Portugal,Databases Software Consultant,59,44.0,0.7716590669940372
Portugal,Data Communications Software Consultant,38,73.0,1.28025254296738
Portugal,,65,,
Portugal,,43,,
Portugal,Data Processing Services Sales Representative,62,12.0,0.2104524728165556
Portugal,Data Administrator,38,86.0,1.5082427218519818
Portugal,Data Processing Manager,29,73.0,1.28025254296738
Portugal,Data Conversion Operator,31,12.0,0.2104524728165556
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),24,85.0,1.4907050157839354
Portugal,Data Processing Manager,53,73.0,1.28025254296738
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),55,87.0,1.525780427920028
Portugal,Internet Database Specialist,40,72.0,1.2627148368993335
Portugal,Data Processing Consultant,44,53.0,0.9294984216064539
Portugal,Field Traffic Data Technician,44,16.0,0.28060329708874077
Portugal,Analytical Data Miner,37,10.0,0.175377060680463
Portugal,Data Recovery Planner,40,13.0,0.2279901788846019
Portugal,,45,,
Portugal,Clinical Data Coordinator,33,10.0,0.175377060680463
Portugal,Data Security Analyst,51,77.0,1.350403367239565
Portugal,,38,,
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),30,85.0,1.4907050157839354
Portugal,SQL Database Administrator,41,65.0,1.1399508944230095
Portugal,Data Architect,32,88.0,1.5433181339880744
Portugal,Database Consultant,45,84.0,1.4731673097158893
Portugal,Database Manager,26,78.0,1.3679410733076114
Portugal,,49,,
Portugal,Data Capture Clerk,44,8.0,0.14030164854437038
Portugal,,44,,
Portugal,,23,,
Portugal,,48,,
Portugal,Data Processing Systems Project Planner,58,65.0,1.1399508944230095
Portugal,Data Coordinator,25,88.0,1.5433181339880744
Portugal,Databases Computer Consultant,39,52.0,0.9119607155384076
Portugal,Databases Software Consultant,24,44.0,0.7716590669940372
Portugal,Computer or Data Processing Systems Consultant,45,88.0,1.5433181339880744
Portugal,,45,,
Portugal,,35,,
Portugal,,24,,
Portugal,,44,,
Portugal,Data Communications Software Consultant,44,73.0,1.28025254296738
Portugal,Data Processing Manager,40,73.0,1.28025254296738
Portugal,Data Collector,57,9.0,0.1578393546124167
Portugal,Database Architect,47,72.0,1.2627148368993335
Portugal,Data Processing Consultant,35,53.0,0.9294984216064539
Portugal,Data Capture Clerk,51,8.0,0.14030164854437038
Portugal,,38,,
Portugal,Clinical Data Specialist,49,8.0,0.14030164854437038
Portugal,Database Development and Administration Project Manager,61,75.0,1.3153279551034724
Portugal,Electronic Data Processing Auditor (EDP Auditor),39,65.0,1.1399508944230095
Portugal,Data Processing Equipment Repairer,54,11.0,0.1929147667485093
Portugal,Data Scientist,49,67.0,1.175026306559102
Portugal,,32,,
Portugal,Data Base Design Analyst,57,58.0,1.0171869519466854
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),47,85.0,1.4907050157839354
Portugal,Database Specialist,31,61.0,1.0698000701508243
Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,88.0,1.5433181339880744
Portugal,,56,,
Portugal,,22,,
Portugal,,25,,
Portugal,,31,,
Portugal,Data Architect,39,88.0,1.5433181339880744
Portugal,Data Officer,45,101.0,1.7713083128726763
Portugal,,52,,
Portugal,Database Coordinator,24,81.0,1.4205541915117503
Portugal,Data Communications Software Consultant,44,73.0,1.28025254296738
Portugal,Data Storage Specialist,65,83.0,1.4556296036478429
Portugal,Data Security Analyst,40,77.0,1.350403367239565
Portugal,Data Processing Manager,39,73.0,1.28025254296738
Portugal,Data Communications Analyst,31,69.0,1.2101017186951946
Portugal,Data Miner,45,72.0,1.2627148368993335
Portugal,,34,,
Portugal,Data Security Analyst,54,77.0,1.350403367239565
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),24,69.0,1.2101017186951946
Portugal,Clinical Data Management Associate Director,34,12.0,0.2104524728165556
Portugal,Data Officer,39,101.0,1.7713083128726763
Portugal,Data Warehouse Analyst,58,69.0,1.2101017186951946
Portugal,Automatic Data Processing Planner,37,78.0,1.3679410733076114
Portugal,Log Data Technician,52,12.0,0.2104524728165556
Portugal,Electronic Data Processing Auditor (EDP Auditor),52,65.0,1.1399508944230095
Portugal,Data Warehouse Specialist,42,81.0,1.4205541915117503
Portugal,Data Warehouse Architect,55,77.0,1.350403367239565
Portugal,,22,,
Portugal,Data Processing Clerk,49,7.0,0.12276394247632409
Portugal,,69,,
Portugal,Data Administrator,35,86.0,1.5082427218519818
Portugal,Data Administrator,49,86.0,1.5082427218519818
Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),48,73.0,1.28025254296738
Portugal,,52,,
Portugal,,38,,
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),50,85.0,1.4907050157839354
Portugal,Data Recovery Planner,44,13.0,0.2279901788846019
Portugal,Data Communications Software Consultant,50,73.0,1.28025254296738
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),49,87.0,1.525780427920028
Portugal,,54,,
Portugal,,22,,
Portugal,Data Recovery Planner,29,13.0,0.2279901788846019
Portugal,Data Coordinator,53,88.0,1.5433181339880744
Portugal,,49,,
Portugal,Electronic Data Processing Auditor (EDP Auditor),34,65.0,1.1399508944230095
Portugal,Database Consultant,52,84.0,1.4731673097158893
Portugal,,18,,
Portugal,Data Communications Software Consultant,27,73.0,1.28025254296738
Portugal,Data Processing Consultant,49,53.0,0.9294984216064539
Portugal,Data Warehousing Manager,38,61.0,1.0698000701508243
Portugal,Data Warehouse Architect,65,77.0,1.350403367239565
Portugal,,33,,
Portugal,Database Engineer,34,77.0,1.350403367239565
Portugal,Data Entry Machine Operator,54,11.0,0.1929147667485093
Portugal,Data Processing Control Clerk,55,7.0,0.12276394247632409
Portugal,,45,,
Portugal,Data Administrator,50,86.0,1.5082427218519818
Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),28,88.0,1.5433181339880744
Portugal,,26,,
Portugal,Database Architect,45,72.0,1.2627148368993335
Portugal,,27,,
Portugal,Data Center Operator,39,17.0,0.2981410031567871
Portugal,Oracle Database Administrator (Oracle DBA),49,78.0,1.3679410733076114
Portugal,,46,,
Portugal,,48,,
Portugal,Data Coordinator,60,88.0,1.5433181339880744
Portugal,,35,,
Portugal,Data Processing Consultant,48,53.0,0.9294984216064539
Portugal,Geographic Information Systems Data Manager (GIS Data Manager),40,64.0,1.122413188354963
Portugal,Data Coordinator,49,88.0,1.5433181339880744
Portugal,,25,,
Portugal,Database Specialist,45,61.0,1.0698000701508243
Portugal,,23,,
Portugal,,52,,
Portugal,Data Reduction Technician,57,15.0,0.2630655910206945
Portugal,Data Communications Technician,45,11.0,0.1929147667485093
Portugal,Computer or Data Processing Systems Consultant,33,88.0,1.5433181339880744
Portugal,,29,,
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),53,69.0,1.2101017186951946
Portugal,Electronic Data Interchange System Developer (EDI System Developer),39,60.0,1.052262364082778
Portugal,Data Scientist,56,67.0,1.175026306559102
Portugal,Data Warehouse Analyst,51,69.0,1.2101017186951946
Portugal,Data Management Information Technology Specialist,57,61.0,1.0698000701508243
Portugal,Data Officer,55,101.0,1.7713083128726763
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),49,85.0,1.4907050157839354
Romania,Data Base Design Analyst,29,58.0,1.0171869519466854
Romania,Customer Data Technician,46,14.0,0.24552788495264818
Romania,Data Input Clerk,51,15.0,0.2630655910206945
Romania,Data Officer,58,101.0,1.7713083128726763
Romania,Database Management System Specialist (DBMS Specialist),22,76.0,1.3328656611715188
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),50,88.0,1.5433181339880744
Romania,Data Base Design Analyst,49,58.0,1.0171869519466854
Romania,Computer or Data Processing Systems Consultant,50,88.0,1.5433181339880744
Romania,,41,,
Romania,Data Collection Technician,51,19.0,0.3332164152928797
Romania,,27,,
Romania,Data Storage Specialist,30,83.0,1.4556296036478429
Romania,Data Security Analyst,43,77.0,1.350403367239565
Romania,Data Processing Consultant,31,53.0,0.9294984216064539
Romania,,21,,
Romania,Computer or Data Processing Systems Consultant,49,88.0,1.5433181339880744
Romania,Data Processing Auditor,27,67.0,1.175026306559102
Romania,Data Warehousing Manager,26,61.0,1.0698000701508243
Romania,Data Entry Clerk,47,10.0,0.175377060680463
Romania,Data Administrator,46,86.0,1.5082427218519818
Romania,,47,,
Romania,Electronic Data Processing Auditor (EDP Auditor),64,65.0,1.1399508944230095
Romania,,22,,
Romania,Data Coordinator,45,88.0,1.5433181339880744
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",39,61.0,1.0698000701508243
Romania,,53,,
Romania,Data Processing Auditor,36,67.0,1.175026306559102
Romania,Data Security Administrator,47,67.0,1.175026306559102
Romania,Data Security Analyst,33,77.0,1.350403367239565
Romania,Databases Computer Consultant,45,52.0,0.9119607155384076
Romania,Databases Computer Consultant,40,52.0,0.9119607155384076
Romania,Data Processing Auditor,41,67.0,1.175026306559102
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),60,88.0,1.5433181339880744
Romania,,26,,
Romania,Data Processor,48,16.0,0.28060329708874077
Romania,Data Security Analyst,36,77.0,1.350403367239565
Romania,,37,,
Romania,Health Data Analyst,33,13.0,0.2279901788846019
Romania,,63,,
Romania,Data Processing Consultant,23,53.0,0.9294984216064539
Romania,Data Administrator,42,86.0,1.5082427218519818
Romania,Data Management Information Technology Specialist,43,61.0,1.0698000701508243
Romania,Data Warehousing Specialist,56,59.0,1.0347246580147316
Romania,,22,,
Romania,Data Storage Specialist,36,83.0,1.4556296036478429
Romania,Data Communications Analyst,43,69.0,1.2101017186951946
Romania,Data Coordinator,34,88.0,1.5433181339880744
Romania,Database Tester,33,77.0,1.350403367239565
Romania,Databases Software Consultant,41,44.0,0.7716590669940372
Romania,,26,,
Romania,,21,,
Romania,Data Officer,51,101.0,1.7713083128726763
Romania,,43,,
Romania,,40,,
Romania,,21,,
Romania,Data Management Information Technology Specialist,30,61.0,1.0698000701508243
Romania,Data Warehouse Architect,39,77.0,1.350403367239565
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),67,85.0,1.4907050157839354
Romania,Data Entry Operator,35,9.0,0.1578393546124167
Romania,,64,,
Romania,Data Warehouse Analyst,32,69.0,1.2101017186951946
Romania,,49,,
Romania,Data Collection Technician,45,19.0,0.3332164152928797
Romania,,24,,
Romania,Computer or Data Processing Systems Consultant,30,88.0,1.5433181339880744
Romania,,31,,
Romania,Data Warehouse Developer,34,62.0,1.0873377762188705
Romania,Director of Data Operations,34,78.0,1.3679410733076114
Romania,Database Administration Associate,42,73.0,1.28025254296738
Romania,,22,,
Romania,,24,,
Romania,,22,,
Romania,Data Security Analyst,40,77.0,1.350403367239565
Romania,,22,,
Romania,,47,,
Romania,,54,,
Romania,Data Processing Systems Project Planner,41,65.0,1.1399508944230095
Romania,Data Storage Specialist,51,83.0,1.4556296036478429
Romania,Data Processing Systems Project Planner,49,65.0,1.1399508944230095
Romania,Data Processing Systems Project Planner,33,65.0,1.1399508944230095
Romania,Data Entry Technician,53,10.0,0.175377060680463
Romania,Database Specialist,42,61.0,1.0698000701508243
Romania,,22,,
Romania,Data Administrator,67,86.0,1.5082427218519818
Romania,Field Traffic Data Technician,39,16.0,0.28060329708874077
Romania,Data Architect,33,88.0,1.5433181339880744
Romania,Data Processing Systems Analyst,39,76.0,1.3328656611715188
Romania,Data Processor,44,16.0,0.28060329708874077
Romania,Reference Data Expert,59,9.0,0.1578393546124167
Romania,Data Warehousing Manager,31,61.0,1.0698000701508243
Romania,Head of Information Systems and Data Processing,44,71.0,1.2451771308312873
Romania,Director of Data Operations,45,78.0,1.3679410733076114
Romania,SQL Database Administrator,51,65.0,1.1399508944230095
Romania,,31,,
Romania,SQL Database Administrator,51,65.0,1.1399508944230095
Romania,,37,,
Romania,Data Warehousing Engineer,33,59.0,1.0347246580147316
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),44,69.0,1.2101017186951946
Romania,Electronic Data Processing Auditor (EDP Auditor),52,65.0,1.1399508944230095
Romania,Data Architect,29,88.0,1.5433181339880744
Romania,Clinical Data Analyst,51,9.0,0.1578393546124167
Romania,Data Architect,41,88.0,1.5433181339880744
Romania,Data Communications Software Consultant,51,73.0,1.28025254296738
Romania,Database Analyst,53,22.0,0.3858295334970186
Romania,,64,,
Romania,Data Modeling Specialist,25,81.0,1.4205541915117503
Romania,Electronic Data Processing Auditor (EDP Auditor),27,65.0,1.1399508944230095
Romania,Clinical Data Manager,37,13.0,0.2279901788846019
Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),48,87.0,1.525780427920028
Romania,,31,,
Romania,Database Development and Administration Project Manager,19,75.0,1.3153279551034724
Romania,Database Management System Specialist (DBMS Specialist),35,76.0,1.3328656611715188
Romania,,47,,
Romania,Database Consultant,33,84.0,1.4731673097158893
Romania,,23,,
Romania,Geographic Information Systems Data Manager (GIS Data Manager),51,64.0,1.122413188354963
Romania,,46,,
Romania,,33,,
Romania,Database Specialist,67,61.0,1.0698000701508243
Romania,Database Design Analyst,37,58.0,1.0171869519466854
Romania,,61,,
Romania,Data Officer,59,101.0,1.7713083128726763
Romania,,26,,
Romania,Data Management Associate,34,72.0,1.2627148368993335
Romania,Database Security Administrator,31,71.0,1.2451771308312873
Romania,Geographic Information Systems Data Manager (GIS Data Manager),51,64.0,1.122413188354963
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,88.0,1.5433181339880744
Romania,Data Miner,51,72.0,1.2627148368993335
Romania,Reference Data Expert,40,9.0,0.1578393546124167
Romania,Data Management Associate,52,72.0,1.2627148368993335
Romania,Data Security Administrator,30,67.0,1.175026306559102
Romania,Database Engineer,44,77.0,1.350403367239565
Romania,Databases Computer Consultant,25,52.0,0.9119607155384076
Romania,Database Security Expert,48,62.0,1.0873377762188705
Romania,,38,,
Romania,Data Warehouse Specialist,43,81.0,1.4205541915117503
Romania,,34,,
Romania,Data Processing Systems Project Planner,49,65.0,1.1399508944230095
Romania,,51,,
Romania,,52,,
Romania,Oracle Database Administrator (Oracle DBA),43,78.0,1.3679410733076114
Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),47,12.0,0.2104524728165556
Romania,,22,,
Romania,Database Consultant,42,84.0,1.4731673097158893
Romania,SQL Database Administrator,59,65.0,1.1399508944230095
Romania,Data Security Analyst,45,77.0,1.350403367239565
Romania,,40,,
Romania,Database Design Analyst,44,58.0,1.0171869519466854
Romania,Database Architect,48,72.0,1.2627148368993335
Romania,Data Warehouse Architect,49,77.0,1.350403367239565
Romania,,53,,
Romania,Data Processing Systems Project Planner,28,65.0,1.1399508944230095
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),33,69.0,1.2101017186951946
Romania,,29,,
Romania,Director of Data Operations,35,78.0,1.3679410733076114
Romania,Database Specialist,24,61.0,1.0698000701508243
Romania,Data Processing Manager,48,73.0,1.28025254296738
Romania,Automatic Data Processing Planner (ADP Planner),47,77.0,1.350403367239565
Romania,,22,,
Romania,Database Administration Associate,59,73.0,1.28025254296738
Romania,,31,,
Romania,Clinical Data Associate,33,17.0,0.2981410031567871
Romania,Database Designer,33,64.0,1.122413188354963
Romania,Database Consultant,25,84.0,1.4731673097158893
Romania,Database Architect,39,72.0,1.2627148368993335
Romania,,59,,
Romania,Head of Information Systems and Data Processing,56,71.0,1.2451771308312873
Romania,Database Modeler,31,64.0,1.122413188354963
Romania,Database Tester,40,77.0,1.350403367239565
Romania,Internet Database Specialist,51,72.0,1.2627148368993335
Romania,Database Analyst,42,22.0,0.3858295334970186
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46,85.0,1.4907050157839354
Romania,Data Sciences Director,50,16.0,0.28060329708874077
Romania,Head of Information Systems and Data Processing,22,71.0,1.2451771308312873
Romania,,49,,
